diagram_id,unit_filename,local_order,alt_text_id,provenance
"chapter8-unit-116-d006","chapter8-unit-116.tex",6,"Diagram kategori: \munit \;\text{pada derajat nol} → \mathrm{N}(\mathrm{const}(\munit)) (\sim); \mathrm{N}(\mathrm{const}(\munit)) → \mathrm{C}(\mathrm{const}(\munit)). (\text{inklusi); \mathrm{C}(\mathrm{const}(\munit)). → \mathrm{N}(\mathrm{const}(\munit)) (\text{hasil bagi bagian degenerat).","id-ID/chapter8-unit-116.tex:257; tikzcd mandiri"
"chapter8-unit-116-d007","chapter8-unit-116.tex",7,"Diagram kategori: (\mathrm{C}A)_p \otimes (\mathrm{C}B)_q → \mathrm{C}(A \otimes B)_{p+q} (\overline{\mathrm{EZ}}_{p, q}); (\mathrm{C}A)_p \otimes (\mathrm{C}B)_q → (\mathrm{C}B)_q \otimes (\mathrm{C}A)_p ((-1)^{pq} \mathrm{swap}); \mathrm{C}(A \otimes B)_{p+q} → \mathrm{C}(B \otimes A)_{q+p}. (\ma…","id-ID/chapter8-unit-116.tex:279; tikzcd mandiri"
"chapter8-unit-117-d001","chapter8-unit-117.tex",1,"Diagram kategori: \Hom_{\cate{sSet}}\bigl(X,\iHom(Y,Z)\bigr) → \Hom_{\cate{sSet}}(X\times Y,Z). (1:1).","id-ID/chapter8-unit-117.tex:77; tikzcd mandiri"
"chapter8-unit-117-d002","chapter8-unit-117.tex",2,"Diagram komutatif: \Hom_{\cate{sSet}}\bigl(X,\iHom_{\cate{sSet}}(Y,Z)\bigr) → \Hom_{\cate{sSet}}(X\times Y,Z) (1:1); \Hom_{\cate{sAb}}\bigl(X,\iHom_{\cate{sAb}}(Y,Z)\bigr) → \Hom_{\cate{sAb}}(X\otimes Y,Z) (1:1); \Hom_{\cate{sAb}}(X\otimes Y,Z) ↪ \Hom_{\cate{sSet}}(X\times Y,Z).","id-ID/chapter8-unit-117.tex:183; tikzcd mandiri"
"chapter8-unit-117-d003","chapter8-unit-117.tex",3,"Diagram kategori: \mathrm{N}\iHom_{\cate{sAb}}(X,Y) → \Hom^\bullet(\mathrm{N}X,\mathrm{N}Y).; \Hom^\bullet(\mathrm{N}X,\mathrm{N}Y). → \mathrm{N}\iHom_{\cate{sAb}}(X,Y).","id-ID/chapter8-unit-117.tex:290; tikzcd mandiri"
"chapter8-unit-118-d001","chapter8-unit-118.tex",1,"Diagram TikZ dengan label atau simpul \mathcal{X}, \mathcal{Y}; 6 untai, sisi, atau panah digambar menurut komposisi. Konteks: bagian atas tabung menjadi satu titik. Secara skematis:","id-ID/chapter8-unit-118.tex:44; tikzpicture mandiri"
"chapter8-unit-118-d002","chapter8-unit-118.tex",2,"Diagram TikZ dengan label atau simpul \mathcal{Y}; 2 untai, sisi, atau panah digambar menurut komposisi. Konteks: Himpunan simplisial memberikan cara konkret untuk menguraikan ruang","id-ID/chapter8-unit-118.tex:53; tikzpicture mandiri"
"chapter8-unit-118-d003","chapter8-unit-118.tex",3,"Diagram kategori: {|\cdot|}: \cate{sSet} → \cate{Top}: \mathrm{Sing}; \cate{Top}: \mathrm{Sing} → {|\cdot|}: \cate{sSet}.","id-ID/chapter8-unit-118.tex:65; tikzcd mandiri"
"chapter8-unit-118-d004","chapter8-unit-118.tex",4,"Diagram kategori: simpul 1-1 → \{\mathrm{pt}\} \times X_{n-2} (\identity \times d_{i-1}); |[alias=C]| X_n → |[alias=B]| X_{n-1} (d_i).","id-ID/chapter8-unit-118.tex:106; tikzcd mandiri"
"chapter8-unit-118-d005","chapter8-unit-118.tex",5,"Diagram kategori: simpul 1-1 → |[alias=B]| X_{n-1} (\mathrm{pr}_2); |[alias=C]| X_n → |[alias=B]| X_{n-1} (d_0).","id-ID/chapter8-unit-118.tex:114; tikzcd mandiri"
"chapter8-unit-118-d006","chapter8-unit-118.tex",6,"Diagram kategori dengan persegi bertanda \Box: \mathcal{X} → \mathcal{Y} (F); \mathcal{X} → \Cone_{\mathrm{top}}(\mathcal{X}) (\text{dasar}); \Cone_{\mathrm{top}}(\mathcal{X}) → \Cone_{\mathrm{top}}(F); \mathcal{Y} → \Cone_{\mathrm{top}}(F); satu persegi diberi tanda \Box.","id-ID/chapter8-unit-118.tex:158; tikzcd mandiri"
"chapter8-unit-118-d007","chapter8-unit-118.tex",7,"Diagram kategori dengan persegi bertanda \Box: X → Y (f); X → X^{\lhd} (\text{kanonik); X^{\lhd} → \Cone_{\mathrm{s}}(f); Y → \Cone_{\mathrm{s}}(f); satu persegi diberi tanda \Box.","id-ID/chapter8-unit-118.tex:161; tikzcd mandiri"
"chapter8-unit-118-d008","chapter8-unit-118.tex",8,"Diagram kategori dengan persegi bertanda \Box: \mathrm{N}X → \mathrm{N}Y (\mathrm{N}f); \mathrm{N}X → \mathrm{N}X^{\lhd}; \mathrm{N}X^{\lhd} → \mathrm{N}\Cone_{\mathrm{s}}(f); \mathrm{N}Y → \mathrm{N}\Cone_{\mathrm{s}}(f); satu persegi diberi tanda \Box.","id-ID/chapter8-unit-118.tex:164; tikzcd mandiri"
"chapter8-unit-118-d009","chapter8-unit-118.tex",9,"Diagram TikZ dengan label atau simpul \mathcal{X}; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: Barisan pemetaan yang bersesuaian ialah","id-ID/chapter8-unit-118.tex:222; tikzpicture mandiri"
"chapter8-unit-118-d010","chapter8-unit-118.tex",10,"Diagram TikZ dengan label atau simpul \mathcal{Y}, Y; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: \xrightarrow{F}","id-ID/chapter8-unit-118.tex:227; tikzpicture mandiri"
"chapter8-unit-118-d011","chapter8-unit-118.tex",11,"Diagram TikZ dengan label atau simpul \mathcal{Y}; 2 untai, sisi, atau panah digambar menurut komposisi. Konteks: \xrightarrow{\text{inklusi}}","id-ID/chapter8-unit-118.tex:233; tikzpicture mandiri"
"chapter8-unit-118-d012","chapter8-unit-118.tex",12,"Diagram TikZ dengan label atau simpul \mathcal{X}, X; 4 untai, sisi, atau panah digambar menurut komposisi. Konteks: \xrightarrow{\text{kerut}}","id-ID/chapter8-unit-118.tex:240; tikzpicture mandiri"
"chapter8-unit-119-d001","chapter8-unit-119.tex",1,"Diagram kategori: \Delta^{n-2} → \bigsqcup_{0 \leq i' < j' \leq n} \Delta^{n-2} (\iota_{i < j}); \Delta^{n-2} → \Delta^{n-1} (\mathrm{d}^{j-1}); \Delta^{n-1} → \bigsqcup_{i' = 0}^n \Delta^{n-1} (\iota_i); \Delta^{n-1} → \partial \Delta^n (\mathrm{d}^i); \bigsqcup_{0 \leq i' < j' \leq n} \Delta^{n-2…","id-ID/chapter8-unit-119.tex:39; tikzcd mandiri"
"chapter8-unit-119-d002","chapter8-unit-119.tex",2,"Diagram kategori: \Delta^{n-2} → \bigsqcup_{\substack{0 \leq i' < j' \leq n (\iota_{i < j}); \Delta^{n-2} → \Delta^{n-1} (\mathrm{d}^{j-1}); \Delta^{n-1} → simpul di bawah (\iota_i); \Delta^{n-1} → simpul di kanan-bawah (\mathrm{d}^i); i', j' \neq k}} \Delta^{n-2} → \bigsqcup_{\substack{0 \leq i' \…","id-ID/chapter8-unit-119.tex:53; tikzcd mandiri"
"chapter8-unit-119-d003","chapter8-unit-119.tex",3,"Diagram kategori: \mathrm{F}: \cate{Set} → \cated{Set}\Gamma : U; \cated{Set}\Gamma : U → \mathrm{F}: \cate{Set}.","id-ID/chapter8-unit-119.tex:175; tikzcd mandiri"
"chapter8-unit-120-d001","chapter8-unit-120.tex",1,"Diagram kategori: L\mathcal{M} → L^2 \mathcal{M} (Lf); L\mathcal{M} → \mathcal{M} (\epsilon_{\mathcal{M}}); L^2 \mathcal{M} → L\mathcal{M} (\epsilon_{L\mathcal{M}}); \mathcal{M} → L\mathcal{M} (f).","id-ID/chapter8-unit-120.tex:31; tikzcd mandiri"
"chapter8-unit-120-d002","chapter8-unit-120.tex",2,"Diagram kategori: R \dotimes{S} (\cdot): S\dcate{Mod} → R\dcate{Mod}: \text{lupa}; R\dcate{Mod}: \text{lupa} → R \dotimes{S} (\cdot): S\dcate{Mod}; \text{lupa}: R\dcate{Mod} → S\dcate{Mod}: \Hom_S(R, \cdot); S\dcate{Mod}: \Hom_S(R, \cdot) → \text{lupa}: R\dcate{Mod}.","id-ID/chapter8-unit-120.tex:98; tikzcd mandiri"
"chapter8-unit-120-d003","chapter8-unit-120.tex",3,"Diagram kategori: R \dotimes{S} (\cdot): S\dcate{Mod} → R\dcate{Mod}: \text{lupa}; R\dcate{Mod}: \text{lupa} → R \dotimes{S} (\cdot): S\dcate{Mod}.","id-ID/chapter8-unit-120.tex:200; tikzcd mandiri"
"chapter9-unit-121-d001","chapter9-unit-121.tex",1,"Diagram komutatif: FL \otimes FR → \munit_{\mathcal{D}}; \munit_{\mathcal{D}} → FR \otimes FL; F(L \otimes R) → F(\munit_{\mathcal{C}}) (F\mathrm{ev}); F(L \otimes R) → FL \otimes FR (\sim); F(\munit_{\mathcal{C}}) → \munit_{\mathcal{D}} (\sim); F(\munit_{\mathcal{C}}) → F(R \otimes L) (F\mathrm{co…","id-ID/chapter9-unit-121.tex:216; tikzcd mandiri"
"chapter9-unit-121-d002","chapter9-unit-121.tex",2,"Diagram komutatif: X_1^* → X_2^* (\alpha); X_1^* → X_2^* \otimes X \otimes X_1^* (\mathrm{coev}_2 \otimes \identity); X_2^* \otimes X \otimes X_1^* → X_2^* \otimes X \otimes X_2^* (\identity \otimes \alpha); X_2^* \otimes X \otimes X_1^* → X_2^* (\identity \otimes \mathrm{ev}_1); X_2^* → X_2^* \oti…","id-ID/chapter9-unit-121.tex:246; tikzcd mandiri"
"chapter9-unit-121-d003","chapter9-unit-121.tex",3,"Diagram komutatif: X \otimes X_1^* → X \otimes X_1^* (\identity); X \otimes X_1^* → X \otimes X_2^* \otimes X \otimes X_1^* (\identity \otimes \mathrm{coev}_2 \otimes…); X \otimes X_2^* \otimes X \otimes X_1^* → X \otimes X_1^* (\mathrm{ev}_2 \otimes \identity); X \otimes X_2^* \otimes X \otimes X_…","id-ID/chapter9-unit-121.tex:268; tikzcd mandiri"
"chapter9-unit-121-d004","chapter9-unit-121.tex",4,"Diagram komutatif: \munit → X_1^* \otimes X (\mathrm{coev}_1); \munit → X_2^* \otimes X (\mathrm{coev}_2); X_1^* \otimes X → X_2^* \otimes X \otimes X_1^* \otimes X (\mathrm{coev}_2 \otimes \identity); X_2^* \otimes X → X_2^* \otimes X \otimes X_1^* \otimes X (\identity \otimes \mathrm{coev}_1); X_…","id-ID/chapter9-unit-121.tex:272; tikzcd mandiri"
"chapter9-unit-121-d005","chapter9-unit-121.tex",5,"Diagram kategori: X_1^* → X_2^* \otimes X \otimes X_1^* (\mathrm{coev}_2 \otimes \identity); X_1^* → X_1^* \otimes X \otimes X_1^* (\mathrm{coev}_1 \otimes \identity); X_1^* \otimes X \otimes X_1^* → X_1^* \otimes X \otimes X_2^* \otimes X \otimes X_1^* (\identity \otimes \identity \otimes \mathr…)…","id-ID/chapter9-unit-121.tex:284; tikzcd mandiri"
"chapter9-unit-121-d006","chapter9-unit-121.tex",6,"Diagram tali dengan label atau simpul X, Y, f, Z, g, $X$, $Y$, $Z$; 4 untai, sisi, atau panah digambar menurut komposisi. Konteks: masing-masing digambarkan sebagai","id-ID/chapter9-unit-121.tex:341; tikzpicture mandiri"
"chapter9-unit-121-d007","chapter9-unit-121.tex",7,"Diagram tali dengan label atau simpul X, Y, Z, f, g, $X$, $Y$, $Z$; 2 untai, sisi, atau panah digambar menurut komposisi. Konteks: misalnya, $f\otimes g$ digambarkan sebagai","id-ID/chapter9-unit-121.tex:365; tikzpicture mandiri"
"chapter9-unit-121-d008","chapter9-unit-121.tex",8,"Diagram tali dengan label atau simpul X, X^*, \mathrm{ev}, \mathrm{coev}, $X$, $X^*$; 2 untai, sisi, atau panah digambar menurut komposisi. Konteks: digambarkan sebagai","id-ID/chapter9-unit-121.tex:382; tikzpicture mandiri"
"chapter9-unit-121-d009","chapter9-unit-121.tex",9,"Diagram tali dengan label atau simpul X, {}^* X, \mathrm{coev}, \mathrm{ev}, $X$; 4 untai, sisi, atau panah digambar menurut komposisi. Konteks: digambarkan sebagai","id-ID/chapter9-unit-121.tex:400; tikzpicture mandiri"
"chapter9-unit-121-d010","chapter9-unit-121.tex",10,"Diagram tali dengan label atau simpul X, (A)!.5!(B), $X$; 1 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-121.tex:413; tikzpicture mandiri"
"chapter9-unit-121-d011","chapter9-unit-121.tex",11,"Diagram tali dengan label atau simpul X, X^*, \mathrm{coev}, \mathrm{ev}, $X$, $X^*$; 4 untai, sisi, atau panah digambar menurut komposisi. Konteks: dengan syarat bahwa dual yang dimaksud memang ada. Diagram ini memberi","id-ID/chapter9-unit-121.tex:420; tikzpicture mandiri"
"chapter9-unit-121-d012","chapter9-unit-121.tex",12,"Diagram kategori: {}^* Y \& {}^* X \& X \& Y → simpul di tiga kolom ke kanan (\mathrm{ev}_Y); {}^* Y \& {}^* X \& X \& Y → simpul di kanan (\mathrm{ev}_X).","id-ID/chapter9-unit-121.tex:463; tikzcd mandiri"
"chapter9-unit-121-d013","chapter9-unit-121.tex",13,"Diagram kategori: X \& Y \& {}^* Y \& {}^* X → simpul di tiga kolom ke kanan (\mathrm{coev}_X); X \& Y \& {}^* Y \& {}^* X → simpul di kanan (\mathrm{coev}_Y).","id-ID/chapter9-unit-121.tex:466; tikzcd mandiri"
"chapter9-unit-121-d014","chapter9-unit-121.tex",14,"Diagram kategori: X \& Y \& Y^* \& X^* → simpul di tiga kolom ke kanan (\mathrm{ev}_X); X \& Y \& Y^* \& X^* → simpul di kanan (\mathrm{ev}_Y).","id-ID/chapter9-unit-121.tex:477; tikzcd mandiri"
"chapter9-unit-121-d015","chapter9-unit-121.tex",15,"Diagram kategori: X^* \& Y^* \& Y \& X → simpul di tiga kolom ke kanan (\mathrm{coev}_X); X^* \& Y^* \& Y \& X → simpul di kanan (\mathrm{coev}_Y).","id-ID/chapter9-unit-121.tex:480; tikzcd mandiri"
"chapter9-unit-121-d016","chapter9-unit-121.tex",16,"Diagram kategori: {}^* Y \& {}^* X \& X \& Y \& {}^* Y \& {}^* X → simpul di tiga kolom ke kanan; {}^* Y \& {}^* X \& X \& Y \& {}^* Y \& {}^* X → simpul di kanan.","id-ID/chapter9-unit-121.tex:493; tikzcd mandiri"
"chapter9-unit-121-d017","chapter9-unit-121.tex",17,"Diagram kategori: {}^* Y \& {}^* X → {}^* Y \& {}^* X.","id-ID/chapter9-unit-121.tex:495; tikzcd mandiri"
"chapter9-unit-121-d018","chapter9-unit-121.tex",18,"Diagram kategori: X \& Y \& {}^* Y \& {}^* X \& X \& Y → simpul di tiga kolom ke kanan; X \& Y \& {}^* Y \& {}^* X \& X \& Y → simpul di kanan.","id-ID/chapter9-unit-121.tex:499; tikzcd mandiri"
"chapter9-unit-121-d019","chapter9-unit-121.tex",19,"Diagram kategori: X \& Y → X \& Y.","id-ID/chapter9-unit-121.tex:501; tikzcd mandiri"
"chapter9-unit-121-d020","chapter9-unit-121.tex",20,"Diagram tali dengan label atau simpul {}^* Y, Y, X, (S)!.5!(C), f, {}^* X, \mathrm{ev}_Y, \mathrm{coev}_X, $Y$, $X$, serta 1 label lain; 6 untai, sisi, atau panah digambar menurut komposisi. Konteks: {}^* f := (\mathrm{ev}_Y \otimes \identity) (\identity \otimes f \otimes \identity) (\identity \oti…","id-ID/chapter9-unit-121.tex:526; tikzpicture mandiri"
"chapter9-unit-121-d021","chapter9-unit-121.tex",21,"Diagram tali dengan label atau simpul Y^*, Y, X, (S)!.5!(C), f, X^*, \mathrm{ev}_Y, \mathrm{coev}_X, $Y^*$, $Y$, serta 3 label lain; 6 untai, sisi, atau panah digambar menurut komposisi. Konteks: f^* := (\identity \otimes \mathrm{ev}_Y) (\identity \otimes f \otimes \identity) (\mathrm{coev}_X \otim…","id-ID/chapter9-unit-121.tex:544; tikzpicture mandiri"
"chapter9-unit-122-d001","chapter9-unit-122.tex",1,"Diagram tali dengan label atau simpul (A)!.5!(C), f, Y, {}^* X, $f$, $Y$; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: Berikut dicatat dua kelompok identitas berguna mengenai dual kiri/kanan dari $f: X \to Y$; sekali lagi diagram menjadi buktinya.","id-ID/chapter9-unit-122.tex:9; tikzpicture mandiri"
"chapter9-unit-122-d002","chapter9-unit-122.tex",2,"Diagram tali dengan label atau simpul (B)!.5!(D), {}^* f, Y, {}^* X, $Y$; 1 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:18; tikzpicture mandiri"
"chapter9-unit-122-d003","chapter9-unit-122.tex",3,"Diagram tali dengan label atau simpul (A)!.5!(C), f^*, X^*, Y, $f^*$, $X^*$, $Y$; 1 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:27; tikzpicture mandiri"
"chapter9-unit-122-d004","chapter9-unit-122.tex",4,"Diagram tali dengan label atau simpul (B)!.5!(D), f, X^*, Y, $f$, $X^*$, $Y$; 1 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:36; tikzpicture mandiri"
"chapter9-unit-122-d005","chapter9-unit-122.tex",5,"Diagram tali dengan label atau simpul (A)!.5!(C), f, X, Y^*, $f$, $X$, $Y^*$; 1 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:48; tikzpicture mandiri"
"chapter9-unit-122-d006","chapter9-unit-122.tex",6,"Diagram tali dengan label atau simpul (B)!.5!(D), f^*, X, Y^*, $f^*$, $X$, $Y^*$; 1 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:57; tikzpicture mandiri"
"chapter9-unit-122-d007","chapter9-unit-122.tex",7,"Diagram tali dengan label atau simpul (A)!.5!(C), {}^* f, {}^* Y, X, $X$; 1 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:66; tikzpicture mandiri"
"chapter9-unit-122-d008","chapter9-unit-122.tex",8,"Diagram tali dengan label atau simpul (B)!.5!(D), f, {}^* Y, X, $f$, $X$; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: Misalkan $X \xrightarrow{f} Y \xrightarrow{g} Z$ adalah morfisme dalam kategori monoidal $\mathcal{C}$. Jika semua objek tersebut…","id-ID/chapter9-unit-122.tex:75; tikzpicture mandiri"
"chapter9-unit-122-d009","chapter9-unit-122.tex",9,"Diagram kategori: \munit → F(\munit) (\sim); \munit → G(\munit) (\sim); F(\munit) → G(\munit) (\varphi_{\munit}); F(\munit) → F(X \otimes {}^* X) (F\mathrm{coev}); F(X \otimes {}^* X) → F(X) \otimes F({}^* X) (\sim); F(X \otimes {}^* X) → G(X \otimes {}^* X) (\varphi_{X \otimes {}^* X}); F(X) \otim…","id-ID/chapter9-unit-122.tex:113; tikzcd mandiri"
"chapter9-unit-122-d010","chapter9-unit-122.tex",10,"Diagram kategori: F({}^* X) \otimes F(X) → F({}^* X \otimes X) (\sim); F({}^* X) \otimes F(X) → G({}^* X) \otimes G(X) (\varphi_{{}^* X} \otimes \varphi_X); F({}^* X \otimes X) → F(\munit) (F\mathrm{ev}); F({}^* X \otimes X) → G({}^* X \otimes X) (\varphi_{{}^* X \otimes X}); F(\munit) → \munit (\s…","id-ID/chapter9-unit-122.tex:117; tikzcd mandiri"
"chapter9-unit-122-d011","chapter9-unit-122.tex",11,"Diagram tali dengan label atau simpul G(X), G({}^* X), F({}^* X), (S)!.5!(C), \varphi_{{}^* X}, F(X), G\mathrm{ev}, F\mathrm{coev}, (D)!.5!(E), \varphi_X, serta 3 label lain; 6 untai, sisi, atau panah digambar menurut komposisi. Konteks: Selain itu, Proposisi \ref{prop:monoidal-functor-dual} menunj…","id-ID/chapter9-unit-122.tex:126; tikzpicture mandiri"
"chapter9-unit-122-d012","chapter9-unit-122.tex",12,"Diagram tali dengan label atau simpul G(X), G({}^* X), G(\mathrm{coev}), G(\mathrm{ev}), $G(X)$; 2 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:142; tikzpicture mandiri"
"chapter9-unit-122-d013","chapter9-unit-122.tex",13,"Diagram tali dengan label atau simpul F(X), G(X), G({}^* X), F({}^* X), (S)!.5!(C), \varphi_{{}^* X}, G\mathrm{ev}, F\mathrm{coev}, (A)!.5!(B), \varphi_X, serta 3 label lain; 6 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:149; tikzpicture mandiri"
"chapter9-unit-122-d014","chapter9-unit-122.tex",14,"Diagram tali dengan label atau simpul F(X), F({}^* X), F(\mathrm{coev}), F(\mathrm{ev}), $F(X)$; 2 untai, sisi, atau panah digambar menurut komposisi. Konteks: Menurut \eqref{eqn:Zorro}, ruas kanan masing-masing adalah $\identity_{GX}$ dan $\identity_{FX}$. Ini membuktikan bahwa $\left(\v…","id-ID/chapter9-unit-122.tex:165; tikzpicture mandiri"
"chapter9-unit-122-d015","chapter9-unit-122.tex",15,"Diagram tali dengan label atau simpul X, Y, f, (A)!.5!(B), $X$, $Y$; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: \item Jika $X$ memiliki dual kiri ${}^* X$, terdapat bijeksi yang saling invers $\Hom_{\mathcal{C}}(X, Y) \xleftrightarrow{1:1} \…","id-ID/chapter9-unit-122.tex:184; tikzpicture mandiri"
"chapter9-unit-122-d016","chapter9-unit-122.tex",16,"Diagram tali dengan label atau simpul X, {}^* X, Y, \mathrm{coev}_X, f, $X$, $Y$; 3 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:190; tikzpicture mandiri"
"chapter9-unit-122-d017","chapter9-unit-122.tex",17,"Diagram tali dengan label atau simpul X, {}^* X, Y, \mathrm{ev}_X, \varphi, $X$, $Y$; 3 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:200; tikzpicture mandiri"
"chapter9-unit-122-d018","chapter9-unit-122.tex",18,"Diagram tali dengan label atau simpul Y, {}^* X, \varphi, $Y$; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: \item Jika $X$ memiliki dual kanan $X^*$, terdapat bijeksi yang saling invers $\Hom_{\mathcal{C}}(X, Y) \xleftrightarrow{1:1} \Ho…","id-ID/chapter9-unit-122.tex:210; tikzpicture mandiri"
"chapter9-unit-122-d019","chapter9-unit-122.tex",19,"Diagram tali dengan label atau simpul X, Y, f, (A)!.5!(B), $X$, $Y$; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: \item Jika $X$ memiliki dual kanan $X^*$, terdapat bijeksi yang saling invers $\Hom_{\mathcal{C}}(X, Y) \xleftrightarrow{1:1} \Ho…","id-ID/chapter9-unit-122.tex:220; tikzpicture mandiri"
"chapter9-unit-122-d020","chapter9-unit-122.tex",20,"Diagram tali dengan label atau simpul X, X^*, Y, \mathrm{coev}_X, f, $X$, $X^*$, $Y$; 3 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:226; tikzpicture mandiri"
"chapter9-unit-122-d021","chapter9-unit-122.tex",21,"Diagram tali dengan label atau simpul X, X^*, Y, \mathrm{ev}_X, \varphi, $X$, $X^*$, $Y$; 3 untai, sisi, atau panah digambar menurut komposisi, yang menyatakan konfigurasi dan komposisi morfisme.","id-ID/chapter9-unit-122.tex:236; tikzpicture mandiri"
"chapter9-unit-122-d022","chapter9-unit-122.tex",22,"Diagram tali dengan label atau simpul X^*, Y, \varphi, $X^*$, $Y$; 1 untai, sisi, atau panah digambar menurut komposisi. Konteks: \item Lebih umum lagi, apabila dual-dual yang dimaksud ada, terdapat bijeksi kanonik","id-ID/chapter9-unit-122.tex:246; tikzpicture mandiri"
"chapter9-unit-122-d023","chapter9-unit-122.tex",23,"Diagram kategori: \Hom_{\mathcal{C}}\left( W \otimes X, Y \right) → \Hom_{\mathcal{C}}(W, Y \otimes {}^* X) (1:1); f → (f \otimes \identity_{{}^* X}) (\identity_W \otimes \mathrm{coev}_X).","id-ID/chapter9-unit-122.tex:255; tikzcd mandiri"
"chapter9-unit-122-d024","chapter9-unit-122.tex",24,"Diagram kategori: \Hom_{\mathcal{C}}\left( X \otimes W, Y \right) → \Hom_{\mathcal{C}}(W, X^* \otimes Y) (1:1); f → (\identity_{X^*} \otimes f) (\mathrm{coev}_X \otimes \identity_W)..","id-ID/chapter9-unit-122.tex:261; tikzcd mandiri"
"chapter9-unit-123-d001","chapter9-unit-123.tex",1,"Diagram komutatif: X \otimes \munit → \munit \otimes X (c(X, \munit)); X \otimes \munit → X \otimes X^* \otimes X (\identity \otimes \mathrm{coev}); X \otimes X^* \otimes X → X^* \otimes X \otimes X (c(X, X^* \otimes X)); X \otimes X^* \otimes X → \munit \otimes X (\mathrm{ev} \otimes \identity); \…","id-ID/chapter9-unit-123.tex:48; tikzcd mandiri"
"chapter9-unit-123-d002","chapter9-unit-123.tex",2,"Diagram kategori: \Hom_R(R, M^* \dotimes{R} M') → \Hom_R(M, M') (\sim); \Hom_R(R, M^* \dotimes{R} M') → M^* \dotimes{R} M' (\sim); \varphi → (\mathrm{ev}_M \otimes \identity_{M'}) (\identity_M \otimes \varphi); \varphi → \varphi(1)..","id-ID/chapter9-unit-123.tex:97; tikzcd mandiri"
"chapter9-unit-123-d003","chapter9-unit-123.tex",3,"Diagram kategori: M → M \dotimes{R} R (\sim); M \dotimes{R} R → M \dotimes{R} M^* (\identity_M \otimes \lambda); M \dotimes{R} M^* → R (\mathrm{ev}_M); m → m \otimes 1; m \otimes 1 → m \otimes \lambda; m \otimes \lambda → \mathrm{ev}_M(m \otimes \lambda)..","id-ID/chapter9-unit-123.tex:106; tikzcd mandiri"
